,Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
12098,CENSUS,2021,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,CARROTS,"CARROTS, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),32,59.0
12100,CENSUS,2021,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,CAULIFLOWER,"CAULIFLOWER, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),7,37.8
12102,CENSUS,2021,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,CELERY,"CELERY, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),3,78.3
12104,CENSUS,2021,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,GARLIC,"GARLIC, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
12106,CENSUS,2021,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,HERBS,"HERBS, FRESH CUT, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),15,70.6
12108,CENSUS,2021,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,LETTUCE,"LETTUCE, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),15,48.7
12110,CENSUS,2021,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,MELONS,"MELONS, CANTALOUP, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),6,91.3
12112,CENSUS,2021,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,MELONS,"MELONS, WATERMELON, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),9,93.1
12114,CENSUS,2021,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,ONIONS,"ONIONS, DRY, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),27,43.4
12116,CENSUS,2021,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,ONIONS,"ONIONS, DRY, RED, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),8,52.1
12118,CENSUS,2021,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,ONIONS,"ONIONS, DRY, WHITE, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),3,43.7
12120,CENSUS,2021,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,ONIONS,"ONIONS, DRY, YELLOW, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),16,49.1
12122,CENSUS,2021,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,ONIONS,"ONIONS, GREEN, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),4,74.1
12124,CENSUS,2021,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,PEAS,"PEAS, GREEN, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"1,467",71.6
12126,CENSUS,2021,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,PEPPERS,"PEPPERS, BELL, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),21,50.1
12128,CENSUS,2021,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,POTATOES,"POTATOES, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),18,59.7
12130,CENSUS,2021,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,SPINACH,"SPINACH, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),7,45.6
12132,CENSUS,2021,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,SQUASH,"SQUASH, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),86,56.2
12134,CENSUS,2021,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,SWEET CORN,"SWEET CORN, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"2,079",32.4
12136,CENSUS,2021,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,SWEET POTATOES,"SWEET POTATOES, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),5,70.6
12138,CENSUS,2021,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,TOMATOES,"TOMATOES, ORGANIC, IN THE OPEN - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),21,48.5
12140,CENSUS,2021,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, ORGANIC, IN THE OPEN - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"4,598",28.8
12142,CENSUS,2021,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,"VEGETABLES, OTHER","VEGETABLES, OTHER, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),305,35.2
12144,CENSUS,2021,YEAR,,STATE,MISSOURI,29,,,,,,,0,,HERBS,"HERBS, FRESH CUT, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
12146,CENSUS,2021,YEAR,,STATE,MISSOURI,29,,,,,,,0,,LETTUCE,"LETTUCE, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
12148,CENSUS,2021,YEAR,,STATE,MISSOURI,29,,,,,,,0,,PEPPERS,"PEPPERS, BELL, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
12150,CENSUS,2021,YEAR,,STATE,MISSOURI,29,,,,,,,0,,SQUASH,"SQUASH, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
12152,CENSUS,2021,YEAR,,STATE,MISSOURI,29,,,,,,,0,,SWEET CORN,"SWEET CORN, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
12154,CENSUS,2021,YEAR,,STATE,MISSOURI,29,,,,,,,0,,TOMATOES,"TOMATOES, ORGANIC, IN THE OPEN - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
12156,CENSUS,2021,YEAR,,STATE,MISSOURI,29,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, ORGANIC, IN THE OPEN - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
12158,CENSUS,2021,YEAR,,STATE,MISSOURI,29,,,,,,,0,,"VEGETABLES, OTHER","VEGETABLES, OTHER, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
12160,CENSUS,2021,YEAR,,STATE,MONTANA,30,,,,,,,0,,BEANS,"BEANS, SNAP, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),1,68.1
12162,CENSUS,2021,YEAR,,STATE,MONTANA,30,,,,,,,0,,BROCCOLI,"BROCCOLI, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),3,79.9
12164,CENSUS,2021,YEAR,,STATE,MONTANA,30,,,,,,,0,,CABBAGE,"CABBAGE, HEAD, (EXCL GREEN & RED), ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
12166,CENSUS,2021,YEAR,,STATE,MONTANA,30,,,,,,,0,,CABBAGE,"CABBAGE, HEAD, GREEN, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),3,62.7
12168,CENSUS,2021,YEAR,,STATE,MONTANA,30,,,,,,,0,,CABBAGE,"CABBAGE, HEAD, RED, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
12170,CENSUS,2021,YEAR,,STATE,MONTANA,30,,,,,,,0,,CABBAGE,"CABBAGE, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),4,68.1
12172,CENSUS,2021,YEAR,,STATE,MONTANA,30,,,,,,,0,,CARROTS,"CARROTS, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),5,95.1
12174,CENSUS,2021,YEAR,,STATE,MONTANA,30,,,,,,,0,,CAULIFLOWER,"CAULIFLOWER, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),2,(H)
12176,CENSUS,2021,YEAR,,STATE,MONTANA,30,,,,,,,0,,GARLIC,"GARLIC, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),6,70.9
12178,CENSUS,2021,YEAR,,STATE,MONTANA,30,,,,,,,0,,HERBS,"HERBS, FRESH CUT, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),3,97.0
12180,CENSUS,2021,YEAR,,STATE,MONTANA,30,,,,,,,0,,LETTUCE,"LETTUCE, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),5,69.9
12182,CENSUS,2021,YEAR,,STATE,MONTANA,30,,,,,,,0,,MELONS,"MELONS, CANTALOUP, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),1,(H)
12184,CENSUS,2021,YEAR,,STATE,MONTANA,30,,,,,,,0,,MELONS,"MELONS, WATERMELON, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (Z),(H)
12186,CENSUS,2021,YEAR,,STATE,MONTANA,30,,,,,,,0,,ONIONS,"ONIONS, DRY, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),5,69.8
12188,CENSUS,2021,YEAR,,STATE,MONTANA,30,,,,,,,0,,ONIONS,"ONIONS, DRY, RED, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
12190,CENSUS,2021,YEAR,,STATE,MONTANA,30,,,,,,,0,,ONIONS,"ONIONS, DRY, WHITE, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
12192,CENSUS,2021,YEAR,,STATE,MONTANA,30,,,,,,,0,,ONIONS,"ONIONS, DRY, YELLOW, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),4,70.0
12194,CENSUS,2021,YEAR,,STATE,MONTANA,30,,,,,,,0,,ONIONS,"ONIONS, GREEN, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),1,68.1
12196,CENSUS,2021,YEAR,,STATE,MONTANA,30,,,,,,,0,,PEAS,"PEAS, GREEN, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),1,68.6
12198,CENSUS,2021,YEAR,,STATE,MONTANA,30,,,,,,,0,,PEPPERS,"PEPPERS, BELL, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),1,94.2
12200,CENSUS,2021,YEAR,,STATE,MONTANA,30,,,,,,,0,,POTATOES,"POTATOES, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),2,81.8
12202,CENSUS,2021,YEAR,,STATE,MONTANA,30,,,,,,,0,,SPINACH,"SPINACH, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),1,76.1
12204,CENSUS,2021,YEAR,,STATE,MONTANA,30,,,,,,,0,,SQUASH,"SQUASH, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),9,62.7
12206,CENSUS,2021,YEAR,,STATE,MONTANA,30,,,,,,,0,,SWEET CORN,"SWEET CORN, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),5,68.6
12208,CENSUS,2021,YEAR,,STATE,MONTANA,30,,,,,,,0,,TOMATOES,"TOMATOES, ORGANIC, IN THE OPEN - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),1,73.6
12210,CENSUS,2021,YEAR,,STATE,MONTANA,30,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, ORGANIC, IN THE OPEN - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),62,54.4
12212,CENSUS,2021,YEAR,,STATE,MONTANA,30,,,,,,,0,,"VEGETABLES, OTHER","VEGETABLES, OTHER, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),8,90.5
12214,CENSUS,2021,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,BEANS,"BEANS, SNAP, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),5,92.9
12216,CENSUS,2021,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,BROCCOLI,"BROCCOLI, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),1,87.5
12218,CENSUS,2021,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CABBAGE,"CABBAGE, HEAD, GREEN, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),5,93.0
12220,CENSUS,2021,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CABBAGE,"CABBAGE, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),5,93.0
12222,CENSUS,2021,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CARROTS,"CARROTS, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),1,85.2
12224,CENSUS,2021,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CAULIFLOWER,"CAULIFLOWER, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
12226,CENSUS,2021,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,CELERY,"CELERY, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (Z),(H)
12228,CENSUS,2021,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,GARLIC,"GARLIC, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),1,88.8
12230,CENSUS,2021,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,HERBS,"HERBS, FRESH CUT, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (Z),(H)
12232,CENSUS,2021,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,LETTUCE,"LETTUCE, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
12234,CENSUS,2021,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,MELONS,"MELONS, CANTALOUP, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),3,91.3
12236,CENSUS,2021,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,MELONS,"MELONS, WATERMELON, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),4,92.0
12238,CENSUS,2021,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,ONIONS,"ONIONS, DRY, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
12240,CENSUS,2021,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,ONIONS,"ONIONS, DRY, RED, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
12242,CENSUS,2021,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,ONIONS,"ONIONS, DRY, WHITE, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
12244,CENSUS,2021,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,ONIONS,"ONIONS, DRY, YELLOW, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),1,86.1
12246,CENSUS,2021,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,ONIONS,"ONIONS, GREEN, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
12248,CENSUS,2021,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,PEAS,"PEAS, GREEN, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
12250,CENSUS,2021,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,PEPPERS,"PEPPERS, BELL, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),3,90.2
12252,CENSUS,2021,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,POTATOES,"POTATOES, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),1,(H)
12254,CENSUS,2021,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,SPINACH,"SPINACH, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (Z),(H)
12256,CENSUS,2021,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,SQUASH,"SQUASH, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),3,83.4
12258,CENSUS,2021,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,SWEET CORN,"SWEET CORN, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),12,94.6
12260,CENSUS,2021,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,SWEET POTATOES,"SWEET POTATOES, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),1,86.1
12262,CENSUS,2021,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,TOMATOES,"TOMATOES, ORGANIC, IN THE OPEN - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),2,85.4
12264,CENSUS,2021,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, ORGANIC, IN THE OPEN - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),49,86.5
12266,CENSUS,2021,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,"VEGETABLES, OTHER","VEGETABLES, OTHER, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),2,(H)
12268,CENSUS,2021,YEAR,,STATE,NEVADA,32,,,,,,,0,,BEANS,"BEANS, SNAP, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
12270,CENSUS,2021,YEAR,,STATE,NEVADA,32,,,,,,,0,,BROCCOLI,"BROCCOLI, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
12272,CENSUS,2021,YEAR,,STATE,NEVADA,32,,,,,,,0,,CABBAGE,"CABBAGE, HEAD, GREEN, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
12274,CENSUS,2021,YEAR,,STATE,NEVADA,32,,,,,,,0,,CABBAGE,"CABBAGE, HEAD, RED, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
12276,CENSUS,2021,YEAR,,STATE,NEVADA,32,,,,,,,0,,CABBAGE,"CABBAGE, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
12278,CENSUS,2021,YEAR,,STATE,NEVADA,32,,,,,,,0,,CARROTS,"CARROTS, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
12280,CENSUS,2021,YEAR,,STATE,NEVADA,32,,,,,,,0,,CAULIFLOWER,"CAULIFLOWER, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
12282,CENSUS,2021,YEAR,,STATE,NEVADA,32,,,,,,,0,,CELERY,"CELERY, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
12284,CENSUS,2021,YEAR,,STATE,NEVADA,32,,,,,,,0,,GARLIC,"GARLIC, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),16,95.3
12286,CENSUS,2021,YEAR,,STATE,NEVADA,32,,,,,,,0,,HERBS,"HERBS, FRESH CUT, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
12288,CENSUS,2021,YEAR,,STATE,NEVADA,32,,,,,,,0,,LETTUCE,"LETTUCE, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
12290,CENSUS,2021,YEAR,,STATE,NEVADA,32,,,,,,,0,,ONIONS,"ONIONS, DRY, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
12292,CENSUS,2021,YEAR,,STATE,NEVADA,32,,,,,,,0,,ONIONS,"ONIONS, DRY, RED, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
12294,CENSUS,2021,YEAR,,STATE,NEVADA,32,,,,,,,0,,ONIONS,"ONIONS, DRY, WHITE, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
12296,CENSUS,2021,YEAR,,STATE,NEVADA,32,,,,,,,0,,ONIONS,"ONIONS, DRY, YELLOW, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
12298,CENSUS,2021,YEAR,,STATE,NEVADA,32,,,,,,,0,,PEAS,"PEAS, GREEN, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
12300,CENSUS,2021,YEAR,,STATE,NEVADA,32,,,,,,,0,,PEPPERS,"PEPPERS, BELL, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
12302,CENSUS,2021,YEAR,,STATE,NEVADA,32,,,,,,,0,,POTATOES,"POTATOES, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
12304,CENSUS,2021,YEAR,,STATE,NEVADA,32,,,,,,,0,,SPINACH,"SPINACH, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
12306,CENSUS,2021,YEAR,,STATE,NEVADA,32,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, ORGANIC, IN THE OPEN - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
12308,CENSUS,2021,YEAR,,STATE,NEVADA,32,,,,,,,0,,"VEGETABLES, OTHER","VEGETABLES, OTHER, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
12310,CENSUS,2021,YEAR,,STATE,NEW HAMPSHIRE,33,,,,,,,0,,BEANS,"BEANS, SNAP, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),2,90.4
12312,CENSUS,2021,YEAR,,STATE,NEW HAMPSHIRE,33,,,,,,,0,,BROCCOLI,"BROCCOLI, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),3,83.1
12314,CENSUS,2021,YEAR,,STATE,NEW HAMPSHIRE,33,,,,,,,0,,CABBAGE,"CABBAGE, HEAD, (EXCL GREEN & RED), ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
12316,CENSUS,2021,YEAR,,STATE,NEW HAMPSHIRE,33,,,,,,,0,,CABBAGE,"CABBAGE, HEAD, GREEN, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
12318,CENSUS,2021,YEAR,,STATE,NEW HAMPSHIRE,33,,,,,,,0,,CABBAGE,"CABBAGE, HEAD, RED, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
12320,CENSUS,2021,YEAR,,STATE,NEW HAMPSHIRE,33,,,,,,,0,,CABBAGE,"CABBAGE, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),11,(H)
12322,CENSUS,2021,YEAR,,STATE,NEW HAMPSHIRE,33,,,,,,,0,,CARROTS,"CARROTS, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),8,91.8
12324,CENSUS,2021,YEAR,,STATE,NEW HAMPSHIRE,33,,,,,,,0,,CAULIFLOWER,"CAULIFLOWER, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
