,state_ansi,week_ending,begin_code,county_code,county_name,end_code,Value,asd_code,country_name,state_fips_code,location_desc,reference_period_desc,state_alpha,county_ansi,domain_desc,util_practice_desc,congr_district_code,freq_desc,unit_desc,year,region_desc,group_desc,commodity_desc,CV (%),domaincat_desc,short_desc,statisticcat_desc,source_desc,zip_5,class_desc,watershed_code,agg_level_desc,watershed_desc,country_code,state_name,load_time,asd_desc,prodn_practice_desc,sector_desc
1673,42,,00,,,00,                 (D),,UNITED STATES,42,PENNSYLVANIA,YEAR,PA,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,FIELD CROPS,SUNFLOWER,(D),ORGANIC STATUS: (NOP USDA CERTIFIED),"SUNFLOWER, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,PENNSYLVANIA,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1674,46,,00,,,00,"2,906",,UNITED STATES,46,SOUTH DAKOTA,YEAR,SD,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,FIELD CROPS,SUNFLOWER,15.1,ORGANIC STATUS: (NOP USDA CERTIFIED),"SUNFLOWER, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,SOUTH DAKOTA,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1675,53,,00,,,00,7,,UNITED STATES,53,WASHINGTON,YEAR,WA,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,FIELD CROPS,SUNFLOWER,35.6,ORGANIC STATUS: (NOP USDA CERTIFIED),"SUNFLOWER, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,WASHINGTON,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1676,55,,00,,,00,498,,UNITED STATES,55,WISCONSIN,YEAR,WI,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,FIELD CROPS,SUNFLOWER,16.5,ORGANIC STATUS: (NOP USDA CERTIFIED),"SUNFLOWER, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,WISCONSIN,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1677,56,,00,,,00,                 (D),,UNITED STATES,56,WYOMING,YEAR,WY,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,FIELD CROPS,SUNFLOWER,(D),ORGANIC STATUS: (NOP USDA CERTIFIED),"SUNFLOWER, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,WYOMING,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1784,01,,00,,,00,2,,UNITED STATES,01,ALABAMA,YEAR,AL,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,TOMATOES,13.2,ORGANIC STATUS: (NOP USDA CERTIFIED),"TOMATOES, ORGANIC, IN THE OPEN - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,ALABAMA,2016-01-31 00:00:00.000,,"ORGANIC, IN THE OPEN",CROPS
1785,05,,00,,,00,17,,UNITED STATES,05,ARKANSAS,YEAR,AR,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,TOMATOES,13.2,ORGANIC STATUS: (NOP USDA CERTIFIED),"TOMATOES, ORGANIC, IN THE OPEN - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,ARKANSAS,2016-01-31 00:00:00.000,,"ORGANIC, IN THE OPEN",CROPS
1786,06,,00,,,00,"10,846",,UNITED STATES,06,CALIFORNIA,YEAR,CA,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,TOMATOES,9,ORGANIC STATUS: (NOP USDA CERTIFIED),"TOMATOES, ORGANIC, IN THE OPEN - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,CALIFORNIA,2016-01-31 00:00:00.000,,"ORGANIC, IN THE OPEN",CROPS
1787,08,,00,,,00,                 (D),,UNITED STATES,08,COLORADO,YEAR,CO,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,TOMATOES,(D),ORGANIC STATUS: (NOP USDA CERTIFIED),"TOMATOES, ORGANIC, IN THE OPEN - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,COLORADO,2016-01-31 00:00:00.000,,"ORGANIC, IN THE OPEN",CROPS
1788,09,,00,,,00,15,,UNITED STATES,09,CONNECTICUT,YEAR,CT,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,TOMATOES,11,ORGANIC STATUS: (NOP USDA CERTIFIED),"TOMATOES, ORGANIC, IN THE OPEN - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,CONNECTICUT,2016-01-31 00:00:00.000,,"ORGANIC, IN THE OPEN",CROPS
1789,12,,00,,,00,565,,UNITED STATES,12,FLORIDA,YEAR,FL,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,TOMATOES,13.2,ORGANIC STATUS: (NOP USDA CERTIFIED),"TOMATOES, ORGANIC, IN THE OPEN - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,FLORIDA,2016-01-31 00:00:00.000,,"ORGANIC, IN THE OPEN",CROPS
1790,13,,00,,,00,27,,UNITED STATES,13,GEORGIA,YEAR,GA,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,TOMATOES,13.2,ORGANIC STATUS: (NOP USDA CERTIFIED),"TOMATOES, ORGANIC, IN THE OPEN - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,GEORGIA,2016-01-31 00:00:00.000,,"ORGANIC, IN THE OPEN",CROPS
1791,15,,00,,,00,4,,UNITED STATES,15,HAWAII,YEAR,HI,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,TOMATOES,26.3,ORGANIC STATUS: (NOP USDA CERTIFIED),"TOMATOES, ORGANIC, IN THE OPEN - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,HAWAII,2016-01-31 00:00:00.000,,"ORGANIC, IN THE OPEN",CROPS
1792,16,,00,,,00,2,,UNITED STATES,16,IDAHO,YEAR,ID,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,TOMATOES,20.9,ORGANIC STATUS: (NOP USDA CERTIFIED),"TOMATOES, ORGANIC, IN THE OPEN - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,IDAHO,2016-01-31 00:00:00.000,,"ORGANIC, IN THE OPEN",CROPS
1793,17,,00,,,00,9,,UNITED STATES,17,ILLINOIS,YEAR,IL,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,TOMATOES,17.6,ORGANIC STATUS: (NOP USDA CERTIFIED),"TOMATOES, ORGANIC, IN THE OPEN - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,ILLINOIS,2016-01-31 00:00:00.000,,"ORGANIC, IN THE OPEN",CROPS
1794,18,,00,,,00,7,,UNITED STATES,18,INDIANA,YEAR,IN,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,TOMATOES,17.6,ORGANIC STATUS: (NOP USDA CERTIFIED),"TOMATOES, ORGANIC, IN THE OPEN - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,INDIANA,2016-01-31 00:00:00.000,,"ORGANIC, IN THE OPEN",CROPS
1795,19,,00,,,00,4,,UNITED STATES,19,IOWA,YEAR,IA,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,TOMATOES,17.1,ORGANIC STATUS: (NOP USDA CERTIFIED),"TOMATOES, ORGANIC, IN THE OPEN - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,IOWA,2016-01-31 00:00:00.000,,"ORGANIC, IN THE OPEN",CROPS
1796,20,,00,,,00,                 (D),,UNITED STATES,20,KANSAS,YEAR,KS,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,TOMATOES,(D),ORGANIC STATUS: (NOP USDA CERTIFIED),"TOMATOES, ORGANIC, IN THE OPEN - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,KANSAS,2016-01-31 00:00:00.000,,"ORGANIC, IN THE OPEN",CROPS
1797,21,,00,,,00,14,,UNITED STATES,21,KENTUCKY,YEAR,KY,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,TOMATOES,26,ORGANIC STATUS: (NOP USDA CERTIFIED),"TOMATOES, ORGANIC, IN THE OPEN - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,KENTUCKY,2016-01-31 00:00:00.000,,"ORGANIC, IN THE OPEN",CROPS
1798,22,,00,,,00,                 (D),,UNITED STATES,22,LOUISIANA,YEAR,LA,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,TOMATOES,(D),ORGANIC STATUS: (NOP USDA CERTIFIED),"TOMATOES, ORGANIC, IN THE OPEN - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,LOUISIANA,2016-01-31 00:00:00.000,,"ORGANIC, IN THE OPEN",CROPS
1799,23,,00,,,00,5,,UNITED STATES,23,MAINE,YEAR,ME,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,TOMATOES,11,ORGANIC STATUS: (NOP USDA CERTIFIED),"TOMATOES, ORGANIC, IN THE OPEN - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,MAINE,2016-01-31 00:00:00.000,,"ORGANIC, IN THE OPEN",CROPS
1800,24,,00,,,00,28,,UNITED STATES,24,MARYLAND,YEAR,MD,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,TOMATOES,11,ORGANIC STATUS: (NOP USDA CERTIFIED),"TOMATOES, ORGANIC, IN THE OPEN - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,MARYLAND,2016-01-31 00:00:00.000,,"ORGANIC, IN THE OPEN",CROPS
1801,25,,00,,,00,21,,UNITED STATES,25,MASSACHUSETTS,YEAR,MA,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,TOMATOES,11,ORGANIC STATUS: (NOP USDA CERTIFIED),"TOMATOES, ORGANIC, IN THE OPEN - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,MASSACHUSETTS,2016-01-31 00:00:00.000,,"ORGANIC, IN THE OPEN",CROPS
1802,26,,00,,,00,16,,UNITED STATES,26,MICHIGAN,YEAR,MI,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,TOMATOES,17.6,ORGANIC STATUS: (NOP USDA CERTIFIED),"TOMATOES, ORGANIC, IN THE OPEN - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,MICHIGAN,2016-01-31 00:00:00.000,,"ORGANIC, IN THE OPEN",CROPS
1803,27,,00,,,00,11,,UNITED STATES,27,MINNESOTA,YEAR,MN,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,TOMATOES,20.6,ORGANIC STATUS: (NOP USDA CERTIFIED),"TOMATOES, ORGANIC, IN THE OPEN - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,MINNESOTA,2016-01-31 00:00:00.000,,"ORGANIC, IN THE OPEN",CROPS
1804,28,,00,,,00,                 (D),,UNITED STATES,28,MISSISSIPPI,YEAR,MS,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,TOMATOES,(D),ORGANIC STATUS: (NOP USDA CERTIFIED),"TOMATOES, ORGANIC, IN THE OPEN - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,MISSISSIPPI,2016-01-31 00:00:00.000,,"ORGANIC, IN THE OPEN",CROPS
1805,29,,00,,,00,7,,UNITED STATES,29,MISSOURI,YEAR,MO,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,TOMATOES,17.6,ORGANIC STATUS: (NOP USDA CERTIFIED),"TOMATOES, ORGANIC, IN THE OPEN - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,MISSOURI,2016-01-31 00:00:00.000,,"ORGANIC, IN THE OPEN",CROPS
1806,30,,00,,,00,6,,UNITED STATES,30,MONTANA,YEAR,MT,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,TOMATOES,48.4,ORGANIC STATUS: (NOP USDA CERTIFIED),"TOMATOES, ORGANIC, IN THE OPEN - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,MONTANA,2016-01-31 00:00:00.000,,"ORGANIC, IN THE OPEN",CROPS
1807,31,,00,,,00,                 (D),,UNITED STATES,31,NEBRASKA,YEAR,NE,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,TOMATOES,(D),ORGANIC STATUS: (NOP USDA CERTIFIED),"TOMATOES, ORGANIC, IN THE OPEN - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,NEBRASKA,2016-01-31 00:00:00.000,,"ORGANIC, IN THE OPEN",CROPS
1808,32,,00,,,00,                 (D),,UNITED STATES,32,NEVADA,YEAR,NV,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,TOMATOES,(D),ORGANIC STATUS: (NOP USDA CERTIFIED),"TOMATOES, ORGANIC, IN THE OPEN - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,NEVADA,2016-01-31 00:00:00.000,,"ORGANIC, IN THE OPEN",CROPS
1809,33,,00,,,00,5,,UNITED STATES,33,NEW HAMPSHIRE,YEAR,NH,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,TOMATOES,11,ORGANIC STATUS: (NOP USDA CERTIFIED),"TOMATOES, ORGANIC, IN THE OPEN - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,NEW HAMPSHIRE,2016-01-31 00:00:00.000,,"ORGANIC, IN THE OPEN",CROPS
1810,34,,00,,,00,53,,UNITED STATES,34,NEW JERSEY,YEAR,NJ,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,TOMATOES,11,ORGANIC STATUS: (NOP USDA CERTIFIED),"TOMATOES, ORGANIC, IN THE OPEN - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,NEW JERSEY,2016-01-31 00:00:00.000,,"ORGANIC, IN THE OPEN",CROPS
1811,35,,00,,,00,8,,UNITED STATES,35,NEW MEXICO,YEAR,NM,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,TOMATOES,48.4,ORGANIC STATUS: (NOP USDA CERTIFIED),"TOMATOES, ORGANIC, IN THE OPEN - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,NEW MEXICO,2016-01-31 00:00:00.000,,"ORGANIC, IN THE OPEN",CROPS
1812,36,,00,,,00,85,,UNITED STATES,36,NEW YORK,YEAR,NY,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,TOMATOES,15.2,ORGANIC STATUS: (NOP USDA CERTIFIED),"TOMATOES, ORGANIC, IN THE OPEN - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,NEW YORK,2016-01-31 00:00:00.000,,"ORGANIC, IN THE OPEN",CROPS
1813,37,,00,,,00,123,,UNITED STATES,37,NORTH CAROLINA,YEAR,NC,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,TOMATOES,26,ORGANIC STATUS: (NOP USDA CERTIFIED),"TOMATOES, ORGANIC, IN THE OPEN - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,NORTH CAROLINA,2016-01-31 00:00:00.000,,"ORGANIC, IN THE OPEN",CROPS
1814,38,,00,,,00,                 (D),,UNITED STATES,38,NORTH DAKOTA,YEAR,ND,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,TOMATOES,(D),ORGANIC STATUS: (NOP USDA CERTIFIED),"TOMATOES, ORGANIC, IN THE OPEN - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,NORTH DAKOTA,2016-01-31 00:00:00.000,,"ORGANIC, IN THE OPEN",CROPS
1815,39,,00,,,00,20,,UNITED STATES,39,OHIO,YEAR,OH,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,TOMATOES,16.7,ORGANIC STATUS: (NOP USDA CERTIFIED),"TOMATOES, ORGANIC, IN THE OPEN - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,OHIO,2016-01-31 00:00:00.000,,"ORGANIC, IN THE OPEN",CROPS
1816,40,,00,,,00,1,,UNITED STATES,40,OKLAHOMA,YEAR,OK,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,TOMATOES,20.5,ORGANIC STATUS: (NOP USDA CERTIFIED),"TOMATOES, ORGANIC, IN THE OPEN - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,OKLAHOMA,2016-01-31 00:00:00.000,,"ORGANIC, IN THE OPEN",CROPS
1817,41,,00,,,00,49,,UNITED STATES,41,OREGON,YEAR,OR,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,TOMATOES,20.9,ORGANIC STATUS: (NOP USDA CERTIFIED),"TOMATOES, ORGANIC, IN THE OPEN - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,OREGON,2016-01-31 00:00:00.000,,"ORGANIC, IN THE OPEN",CROPS
1818,42,,00,,,00,130,,UNITED STATES,42,PENNSYLVANIA,YEAR,PA,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,TOMATOES,24.1,ORGANIC STATUS: (NOP USDA CERTIFIED),"TOMATOES, ORGANIC, IN THE OPEN - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,PENNSYLVANIA,2016-01-31 00:00:00.000,,"ORGANIC, IN THE OPEN",CROPS
1819,44,,00,,,00,4,,UNITED STATES,44,RHODE ISLAND,YEAR,RI,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,TOMATOES,11,ORGANIC STATUS: (NOP USDA CERTIFIED),"TOMATOES, ORGANIC, IN THE OPEN - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,RHODE ISLAND,2016-01-31 00:00:00.000,,"ORGANIC, IN THE OPEN",CROPS
1820,45,,00,,,00,41,,UNITED STATES,45,SOUTH CAROLINA,YEAR,SC,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,TOMATOES,13.2,ORGANIC STATUS: (NOP USDA CERTIFIED),"TOMATOES, ORGANIC, IN THE OPEN - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,SOUTH CAROLINA,2016-01-31 00:00:00.000,,"ORGANIC, IN THE OPEN",CROPS
1821,47,,00,,,00,21,,UNITED STATES,47,TENNESSEE,YEAR,TN,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,TOMATOES,26,ORGANIC STATUS: (NOP USDA CERTIFIED),"TOMATOES, ORGANIC, IN THE OPEN - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,TENNESSEE,2016-01-31 00:00:00.000,,"ORGANIC, IN THE OPEN",CROPS
1822,48,,00,,,00,14,,UNITED STATES,48,TEXAS,YEAR,TX,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,TOMATOES,20.5,ORGANIC STATUS: (NOP USDA CERTIFIED),"TOMATOES, ORGANIC, IN THE OPEN - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,TEXAS,2016-01-31 00:00:00.000,,"ORGANIC, IN THE OPEN",CROPS
1823,49,,00,,,00,                 (D),,UNITED STATES,49,UTAH,YEAR,UT,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,TOMATOES,(D),ORGANIC STATUS: (NOP USDA CERTIFIED),"TOMATOES, ORGANIC, IN THE OPEN - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,UTAH,2016-01-31 00:00:00.000,,"ORGANIC, IN THE OPEN",CROPS
1824,50,,00,,,00,5,,UNITED STATES,50,VERMONT,YEAR,VT,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,TOMATOES,18.6,ORGANIC STATUS: (NOP USDA CERTIFIED),"TOMATOES, ORGANIC, IN THE OPEN - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,VERMONT,2016-01-31 00:00:00.000,,"ORGANIC, IN THE OPEN",CROPS
1825,51,,00,,,00,36,,UNITED STATES,51,VIRGINIA,YEAR,VA,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,TOMATOES,26,ORGANIC STATUS: (NOP USDA CERTIFIED),"TOMATOES, ORGANIC, IN THE OPEN - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,VIRGINIA,2016-01-31 00:00:00.000,,"ORGANIC, IN THE OPEN",CROPS
1826,53,,00,,,00,29,,UNITED STATES,53,WASHINGTON,YEAR,WA,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,TOMATOES,10.6,ORGANIC STATUS: (NOP USDA CERTIFIED),"TOMATOES, ORGANIC, IN THE OPEN - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,WASHINGTON,2016-01-31 00:00:00.000,,"ORGANIC, IN THE OPEN",CROPS
1827,54,,00,,,00,1,,UNITED STATES,54,WEST VIRGINIA,YEAR,WV,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,TOMATOES,26,ORGANIC STATUS: (NOP USDA CERTIFIED),"TOMATOES, ORGANIC, IN THE OPEN - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,WEST VIRGINIA,2016-01-31 00:00:00.000,,"ORGANIC, IN THE OPEN",CROPS
1828,55,,00,,,00,34,,UNITED STATES,55,WISCONSIN,YEAR,WI,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,TOMATOES,7,ORGANIC STATUS: (NOP USDA CERTIFIED),"TOMATOES, ORGANIC, IN THE OPEN - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,WISCONSIN,2016-01-31 00:00:00.000,,"ORGANIC, IN THE OPEN",CROPS
1874,06,,00,,,00,"5,954",,UNITED STATES,06,CALIFORNIA,YEAR,CA,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,FRUIT & TREE NUTS,WALNUTS,10.6,ORGANIC STATUS: (NOP USDA CERTIFIED),"WALNUTS, ENGLISH, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ENGLISH,00000000,STATE,,9000,CALIFORNIA,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1875,41,,00,,,00,                 (D),,UNITED STATES,41,OREGON,YEAR,OR,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,FRUIT & TREE NUTS,WALNUTS,(D),ORGANIC STATUS: (NOP USDA CERTIFIED),"WALNUTS, ENGLISH, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ENGLISH,00000000,STATE,,9000,OREGON,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1876,53,,00,,,00,                 (D),,UNITED STATES,53,WASHINGTON,YEAR,WA,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,FRUIT & TREE NUTS,WALNUTS,(D),ORGANIC STATUS: (NOP USDA CERTIFIED),"WALNUTS, ENGLISH, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ENGLISH,00000000,STATE,,9000,WASHINGTON,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1880,04,,00,,,00,                 (D),,UNITED STATES,04,ARIZONA,YEAR,AZ,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,FIELD CROPS,WHEAT,(D),ORGANIC STATUS: (NOP USDA CERTIFIED),"WHEAT, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,ARIZONA,2016-01-31 00:00:00.000,,ORGANIC,CROPS
1881,05,,00,,,00,                 (D),,UNITED STATES,05,ARKANSAS,YEAR,AR,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,FIELD CROPS,WHEAT,(D),ORGANIC STATUS: (NOP USDA CERTIFIED),"WHEAT, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,ARKANSAS,2016-01-31 00:00:00.000,,ORGANIC,CROPS
